ID,id_student,code_module,code_presentation
21547,554587,DDD,2013B
21548,291805,CCC,2014B
21549,625884,CCC,2014B
21550,611714,FFF,2014B
21551,650341,EEE,2014J
21552,573007,FFF,2013J
21553,2464727,CCC,2014B
21554,603700,EEE,2014J
21555,690872,FFF,2014J
21556,572250,CCC,2014J
21557,395758,FFF,2014J
21558,630326,FFF,2014B
21559,262396,DDD,2013B
21560,627581,DDD,2014B
21561,647345,GGG,2014J
21562,502766,CCC,2014J
21563,541174,EEE,2013J
21564,272623,FFF,2013J
21565,429212,DDD,2013J
21566,587621,EEE,2013J
21567,2475034,BBB,2013B
21568,574068,FFF,2014J
21569,689350,BBB,2014J
21570,385495,DDD,2013J
21571,635552,EEE,2014J
21572,531344,FFF,2013J
21573,590017,EEE,2013J
21574,605409,FFF,2013J
21575,680816,BBB,2014J
21576,605977,GGG,2013J
21577,625816,BBB,2014B
21578,686268,CCC,2014J
21579,395367,FFF,2013B
21580,649001,CCC,2014J
21581,597742,BBB,2013J
21582,676390,CCC,2014J
21583,642181,GGG,2014J
21584,582108,CCC,2014B
21585,227416,BBB,2013J
21586,328734,AAA,2014J
21587,2678993,FFF,2013J
21588,637089,CCC,2014J
21589,555228,EEE,2013J
21590,2495139,DDD,2014B
21591,507303,BBB,2013B
21592,647217,EEE,2014J
21593,541184,FFF,2014J
21594,1469279,AAA,2014J
21595,679114,CCC,2014J
21596,610577,CCC,2014B
21597,373269,BBB,2013J
21598,286527,EEE,2014J
21599,603791,CCC,2014B
21600,2602235,CCC,2014B
21601,415546,BBB,2013J
21602,553631,FFF,2013B
21603,551134,FFF,2013B
21604,60809,CCC,2014J
21605,657319,EEE,2014J
21606,597561,DDD,2013J
21607,58640,FFF,2013J
21608,595343,GGG,2014B
21609,1341507,BBB,2014B
21610,640711,FFF,2014J
21611,697148,BBB,2014J
21612,567304,DDD,2013J
21613,682546,FFF,2014J
21614,586890,BBB,2013J
21615,607413,CCC,2014B
21616,2523146,DDD,2014B
21617,575404,BBB,2014J
21618,588914,FFF,2013J
21619,593022,CCC,2014J
21620,493067,FFF,2013J
21621,582568,GGG,2013J
21622,654828,CCC,2014J
21623,635777,BBB,2014B
21624,486087,FFF,2014J
21625,507941,FFF,2013J
21626,539232,BBB,2013B
21627,482868,DDD,2013J
21628,290201,AAA,2013J
21629,572051,BBB,2013J
21630,551545,GGG,2013J
21631,362223,CCC,2014B
21632,233102,BBB,2013J
21633,646844,BBB,2014J
21634,380952,FFF,2014J
21635,609979,GGG,2013J
21636,636443,CCC,2014J
21637,594360,FFF,2013J
21638,683838,BBB,2014J
21639,2680380,FFF,2013J
21640,614181,EEE,2014J
21641,643024,FFF,2014J
21642,366872,CCC,2014B
21643,191998,FFF,2013B
21644,697428,BBB,2014J
21645,623562,CCC,2014B
21646,601983,BBB,2014J
21647,626708,GGG,2014B
21648,402433,DDD,2013J
21649,555015,BBB,2014B
21650,648172,DDD,2014J
21651,380681,DDD,2014B
21652,598713,CCC,2014J
21653,682981,FFF,2014J
21654,609681,DDD,2014J
21655,132423,FFF,2014J
21656,2248072,GGG,2013J
21657,609645,CCC,2014B
21658,536593,FFF,2013B
21659,631992,GGG,2014B
21660,642501,DDD,2014J
21661,2649947,BBB,2013B
21662,895524,FFF,2014J
21663,2285405,DDD,2014J
21664,696044,EEE,2014J
21665,504404,EEE,2013J
21666,649247,BBB,2014J
21667,2045569,BBB,2014J
21668,543231,DDD,2013B
21669,553187,FFF,2013J
21670,2133207,BBB,2014B
21671,605494,BBB,2013J
21672,520854,CCC,2014J
21673,610701,DDD,2013J
21674,562762,FFF,2014J
21675,593421,BBB,2013J
21676,556521,CCC,2014J
21677,577239,BBB,2013J
21678,617829,FFF,2014B
21679,553575,DDD,2013B
21680,190780,EEE,2014J
21681,650180,FFF,2014J
21682,96291,BBB,2013B
21683,255622,DDD,2013J
21684,517999,CCC,2014B
21685,609537,FFF,2013J
21686,629960,GGG,2014B
21687,674616,BBB,2014J
21688,362115,DDD,2014B
21689,575372,FFF,2013J
21690,520349,DDD,2014B
21691,572339,CCC,2014J
21692,515959,BBB,2013B
21693,627968,BBB,2014J
21694,2256318,FFF,2014B
21695,576097,FFF,2013J
21696,582514,CCC,2014J
21697,118532,FFF,2013B
21698,635435,BBB,2014B
21699,603627,BBB,2013J
21700,234957,CCC,2014J
21701,599176,CCC,2014J
21702,1667346,EEE,2013J
21703,585526,DDD,2014J
21704,240993,BBB,2013J
21705,547155,GGG,2014B
21706,268727,FFF,2014J
21707,572588,FFF,2013J
21708,682294,DDD,2014J
21709,587961,BBB,2013J
21710,589198,GGG,2013J
21711,489889,BBB,2013J
21712,502161,DDD,2014B
21713,679967,BBB,2014J
21714,679777,DDD,2014J
21715,646628,CCC,2014J
21716,587179,DDD,2013J
21717,519491,DDD,2013B
21718,392713,DDD,2013J
21719,591654,DDD,2014B
21720,585393,CCC,2014B
21721,685683,FFF,2014J
21722,571696,GGG,2013J
21723,582084,BBB,2013J
21724,601820,FFF,2014J
21725,648898,DDD,2014J
21726,581332,FFF,2013J
21727,651281,GGG,2014J
21728,2465209,BBB,2013J
21729,545791,FFF,2013B
21730,519715,FFF,2013B
21731,674576,BBB,2014J
21732,546396,FFF,2013B
21733,420663,BBB,2014B
21734,523021,BBB,2014B
21735,443696,FFF,2013B
21736,179081,FFF,2014B
21737,572124,FFF,2013J
21738,475883,DDD,2013B
21739,578573,FFF,2014J
21740,646138,FFF,2014J
21741,446619,BBB,2014J
21742,610738,GGG,2013J
21743,505930,CCC,2014J
21744,623919,GGG,2014B
21745,598924,CCC,2014B
21746,695015,BBB,2014J
21747,607866,FFF,2014J
21748,599816,FFF,2013J
21749,482145,CCC,2014J
21750,557735,FFF,2013B
21751,316541,FFF,2013J
21752,2544766,FFF,2014J
21753,591574,BBB,2013J
21754,278155,FFF,2014B
21755,631445,BBB,2014B
21756,599355,BBB,2014J
21757,493891,BBB,2013J
21758,686799,FFF,2014J
21759,689131,BBB,2014J
21760,675054,CCC,2014J
21761,387507,FFF,2013J
21762,372812,EEE,2014B
21763,637624,EEE,2014J
21764,692532,BBB,2014J
21765,183429,FFF,2014B
21766,616831,CCC,2014B
21767,583053,DDD,2014B
21768,650257,GGG,2014J
21769,676150,CCC,2014J
21770,547685,EEE,2014B
21771,624795,GGG,2014B
21772,574259,EEE,2013J
21773,609754,GGG,2014B
21774,509649,CCC,2014B
21775,336695,CCC,2014J
21776,260639,DDD,2014J
21777,583839,EEE,2013J
21778,635903,FFF,2014J
21779,675919,DDD,2014J
21780,586315,DDD,2014J
21781,653536,FFF,2014J
21782,589565,FFF,2014B
21783,674481,GGG,2014J
21784,2599883,DDD,2014J
21785,111548,DDD,2013J
21786,496373,DDD,2013J
21787,605438,BBB,2013J
21788,627935,EEE,2014J
21789,653262,BBB,2014J
21790,623605,CCC,2014B
21791,629405,CCC,2014J
21792,613417,FFF,2014B
21793,632084,BBB,2014B
21794,628569,GGG,2014J
21795,593722,FFF,2014J
21796,521164,BBB,2014J
21797,614495,BBB,2013J
21798,612396,BBB,2014B
21799,407371,FFF,2013B
21800,628545,GGG,2014B
21801,244961,FFF,2014B
21802,594419,CCC,2014B
21803,552220,CCC,2014J
21804,561138,BBB,2013B
21805,690746,FFF,2014J
21806,331358,AAA,2014J
21807,626765,FFF,2014B
21808,616706,GGG,2014B
21809,526927,FFF,2013B
21810,1757766,AAA,2014J
21811,121163,EEE,2014J
21812,679207,CCC,2014J
21813,2566592,AAA,2013J
21814,554888,FFF,2013B
21815,142998,DDD,2013J
21816,505403,CCC,2014J
21817,624297,GGG,2014B
21818,589722,CCC,2014B
21819,629394,FFF,2014J
21820,1936285,CCC,2014J
21821,526659,DDD,2013J
21822,653506,CCC,2014J
21823,550357,EEE,2014B
21824,585170,BBB,2013J
21825,445930,DDD,2013J
21826,281801,CCC,2014B
21827,678058,DDD,2014J
21828,472810,FFF,2013B
21829,1017773,FFF,2014B
21830,517571,FFF,2013J
21831,142339,FFF,2013B
21832,1763186,FFF,2013J
21833,178118,FFF,2013J
21834,1890660,GGG,2014J
21835,602528,DDD,2014J
21836,648203,BBB,2014J
21837,2137171,CCC,2014J
21838,674989,DDD,2014J
21839,383239,EEE,2014B
21840,693452,DDD,2014J
21841,552395,FFF,2013B
21842,610831,CCC,2014B
21843,615321,CCC,2014B
21844,538102,EEE,2014B
21845,605587,EEE,2013J
21846,548547,FFF,2013J
21847,642222,DDD,2014J
21848,356397,FFF,2013J
21849,504936,BBB,2013B
21850,515046,DDD,2013B
21851,555691,FFF,2013J
21852,626516,CCC,2014B
21853,2294490,BBB,2013J
21854,403085,CCC,2014B
21855,613946,BBB,2014B
21856,648685,FFF,2014J
21857,568910,FFF,2013J
21858,559919,GGG,2013J
21859,561848,DDD,2014J
21860,547685,CCC,2014B
21861,152524,FFF,2014J
21862,649221,BBB,2014J
21863,124006,DDD,2013J
21864,2419926,FFF,2013B
21865,556362,DDD,2013B
21866,492088,FFF,2014B
21867,654404,BBB,2014J
21868,53488,DDD,2013B
21869,141648,FFF,2013J
21870,678327,BBB,2014J
21871,2437065,DDD,2013J
21872,138204,DDD,2014B
21873,603559,DDD,2014B
21874,695913,GGG,2014J
21875,654333,BBB,2014J
21876,629522,FFF,2014B
21877,555895,FFF,2013J
21878,689763,EEE,2014J
21879,439542,DDD,2013B
21880,591958,EEE,2013J
21881,579201,GGG,2013J
21882,160310,FFF,2013J
21883,646589,DDD,2014J
21884,399895,FFF,2013B
21885,602453,DDD,2013J
21886,501867,DDD,2013J
21887,603201,DDD,2013J
21888,234859,DDD,2013B
21889,439305,AAA,2014J
21890,594326,FFF,2013J
21891,131222,DDD,2013J
21892,604151,BBB,2013J
21893,436898,DDD,2014J
21894,557594,BBB,2013B
21895,597098,FFF,2013J
21896,2517983,FFF,2014B
21897,296222,EEE,2014J
21898,688265,FFF,2014J
21899,602827,EEE,2013J
21900,607309,BBB,2013J
21901,633453,GGG,2014B
21902,420096,FFF,2013B
21903,2519972,GGG,2013J
21904,2636885,DDD,2013B
21905,679688,FFF,2014J
21906,536996,EEE,2014B
21907,134025,DDD,2013B
21908,648867,FFF,2014J
21909,576888,FFF,2013J
21910,406000,BBB,2014J
21911,550549,BBB,2013B
21912,689190,CCC,2014J
21913,2619472,CCC,2014J
21914,373633,BBB,2013J
21915,313700,FFF,2013J
21916,621894,BBB,2014B
21917,385578,FFF,2013B
21918,634512,FFF,2014J
21919,474464,DDD,2013B
21920,629767,FFF,2014B
21921,2171627,AAA,2013J
21922,595474,GGG,2013J
21923,175940,EEE,2014J
21924,556959,BBB,2013B
21925,561889,FFF,2013J
21926,514277,DDD,2014J
21927,572270,FFF,2013J
21928,628663,CCC,2014B
21929,652442,EEE,2014J
21930,623180,FFF,2014B
21931,626789,EEE,2014B
21932,582879,CCC,2014B
21933,94978,CCC,2014J
21934,651598,FFF,2014J
21935,594452,EEE,2013J
21936,678240,DDD,2014J
21937,2520539,CCC,2014J
21938,634461,GGG,2014B
21939,593103,DDD,2013J
21940,631569,DDD,2014B
21941,622626,DDD,2014B
21942,628010,FFF,2014B
21943,522257,CCC,2014J
21944,620337,FFF,2014B
21945,557935,BBB,2013B
21946,556860,BBB,2013B
21947,383701,DDD,2013B
21948,577645,BBB,2014J
21949,243025,DDD,2014J
21950,559766,GGG,2014J
21951,2445949,BBB,2013B
21952,63949,GGG,2014J
21953,475443,DDD,2013B
21954,648606,CCC,2014J
21955,693091,BBB,2014J
21956,654256,BBB,2014J
21957,496041,BBB,2013B
21958,498635,BBB,2013J
21959,676138,CCC,2014J
21960,2252765,FFF,2013J
21961,233095,BBB,2014B
21962,625709,BBB,2014J
21963,600461,GGG,2013J
21964,559876,FFF,2014B
21965,590951,DDD,2013J
21966,2046628,DDD,2013B
21967,584495,DDD,2013J
21968,677184,GGG,2014J
21969,1991049,DDD,2014J
21970,649400,FFF,2014J
21971,590812,BBB,2013J
21972,595186,FFF,2014B
21973,318147,FFF,2014J
21974,676760,CCC,2014J
21975,557141,FFF,2014B
21976,392428,BBB,2013B
21977,685201,BBB,2014J
21978,502604,BBB,2013B
21979,297582,DDD,2013B
21980,295255,FFF,2013J
21981,625743,FFF,2014J
21982,31849,BBB,2013J
21983,542550,FFF,2013B
21984,650926,EEE,2014J
21985,123497,DDD,2013J
21986,519155,FFF,2013B
21987,345455,FFF,2014B
21988,648238,BBB,2014J
21989,618377,DDD,2014B
21990,649935,EEE,2014J
21991,582009,DDD,2014J
21992,2627491,CCC,2014J
21993,466828,FFF,2013B
21994,509710,CCC,2014J
21995,480650,BBB,2013B
21996,575282,FFF,2013J
21997,584844,GGG,2013J
21998,654676,EEE,2014J
21999,606501,BBB,2014B
22000,482071,FFF,2013B
22001,605388,BBB,2014B
22002,1942396,AAA,2013J
22003,494872,EEE,2014B
22004,527659,BBB,2013B
22005,483243,BBB,2013B
22006,627595,FFF,2014B
22007,107028,CCC,2014B
22008,656183,DDD,2014J
22009,527494,FFF,2013J
22010,648262,BBB,2014J
22011,608628,GGG,2014B
22012,247940,FFF,2013B
22013,2210989,DDD,2014B
22014,652006,BBB,2014J
22015,477120,DDD,2013J
22016,2195445,DDD,2013B
22017,644474,DDD,2014J
22018,465517,CCC,2014B
22019,618176,GGG,2014B
22020,523392,DDD,2013B
22021,573126,DDD,2014B
22022,585668,GGG,2013J
22023,489929,CCC,2014B
22024,588236,FFF,2013J
22025,632680,DDD,2014B
22026,622851,DDD,2014B
22027,1729833,GGG,2013J
22028,637906,FFF,2014J
22029,483339,BBB,2013J
22030,566694,DDD,2014B
22031,693116,BBB,2014J
22032,656906,EEE,2014J
22033,555132,DDD,2014J
22034,644956,DDD,2014J
22035,694128,FFF,2014J
22036,2151748,DDD,2014B
22037,418900,EEE,2013J
22038,632559,GGG,2014B
22039,334504,DDD,2014B
22040,483997,FFF,2013B
22041,604142,FFF,2013J
22042,676739,GGG,2014J
22043,583255,BBB,2013J
22044,286338,BBB,2014J
22045,591375,EEE,2013J
22046,583824,FFF,2013J
22047,534784,FFF,2013B
22048,637621,GGG,2014J
22049,628715,GGG,2014B
22050,1926542,BBB,2014J
22051,625667,FFF,2014B
22052,244114,FFF,2013B
22053,646017,FFF,2014J
22054,604588,GGG,2013J
22055,627500,CCC,2014B
22056,601243,BBB,2013J
22057,705379,AAA,2013J
22058,649207,FFF,2014J
22059,687217,BBB,2014J
22060,427413,EEE,2013J
22061,695449,FFF,2014J
22062,496381,BBB,2014J
22063,191973,BBB,2014J
22064,2159336,BBB,2014J
22065,582039,GGG,2013J
22066,647511,BBB,2014J
22067,578150,DDD,2013J
22068,695584,DDD,2014J
22069,683396,DDD,2014J
22070,549775,BBB,2014J
22071,969076,AAA,2013J
22072,544880,FFF,2013B
22073,465567,GGG,2014J
22074,639232,EEE,2014J
22075,677721,EEE,2014J
22076,604939,BBB,2013J
22077,690656,FFF,2014J
22078,72693,FFF,2013B
22079,531075,CCC,2014B
22080,536409,BBB,2013J
22081,574065,BBB,2013J
22082,605905,FFF,2013J
22083,623953,GGG,2014B
22084,598141,DDD,2014J
22085,653452,CCC,2014J
22086,608449,DDD,2013J
22087,624441,EEE,2014B
22088,647179,EEE,2014J
22089,603200,BBB,2014J
22090,674941,EEE,2014J
22091,593904,FFF,2013J
22092,595687,DDD,2013J
22093,569679,GGG,2013J
22094,122739,DDD,2013J
22095,381257,FFF,2014J
22096,556592,BBB,2013J
22097,534426,BBB,2013B
22098,2204389,EEE,2014J
22099,2595058,FFF,2014B
22100,387963,DDD,2014B
22101,556639,FFF,2013J
22102,606097,BBB,2013J
22103,613559,BBB,2014B
22104,2629503,BBB,2014J
22105,630137,DDD,2014B
22106,427413,CCC,2014J
22107,1492571,FFF,2013J
22108,136335,CCC,2014J
22109,2094546,DDD,2013B
22110,591895,BBB,2013J
22111,589722,EEE,2014B
22112,472290,CCC,2014J
22113,600305,GGG,2013J
22114,653239,BBB,2014J
22115,612124,CCC,2014B
22116,561884,GGG,2013J
22117,692961,BBB,2014J
22118,2199455,EEE,2013J
22119,678246,BBB,2014J
22120,570872,DDD,2013J
22121,614398,GGG,2014B
22122,592158,CCC,2014B
22123,524295,CCC,2014B
22124,599084,CCC,2014J
22125,183947,AAA,2013J
22126,2348111,DDD,2013B
22127,692301,FFF,2014J
22128,505151,BBB,2014B
22129,588658,DDD,2013J
22130,630038,FFF,2014B
22131,690241,EEE,2014J
22132,417684,BBB,2014B
22133,537703,FFF,2014B
22134,363273,FFF,2013J
22135,2577893,EEE,2014B
22136,612397,EEE,2014B
22137,612127,EEE,2014B
22138,639181,GGG,2014J
22139,559973,BBB,2014J
22140,561534,BBB,2013J
22141,348783,FFF,2013J
22142,2684043,DDD,2014J
22143,656206,BBB,2014J
22144,653097,BBB,2014J
22145,271702,FFF,2014B
22146,2434339,EEE,2014B
22147,695944,EEE,2014J
22148,694001,BBB,2014J
22149,572038,DDD,2013J
22150,626075,BBB,2014J
22151,646755,DDD,2014J
22152,634655,CCC,2014B
22153,633756,CCC,2014J
22154,504034,DDD,2014J
22155,537322,FFF,2014B
22156,571128,CCC,2014B
22157,500031,CCC,2014J
22158,355147,BBB,2014B
22159,318068,FFF,2014B
22160,516057,BBB,2013B
22161,544859,BBB,2013B
22162,524851,CCC,2014J
22163,502131,BBB,2013B
22164,421111,EEE,2014B
22165,2416024,DDD,2013J
22166,296222,CCC,2014J
22167,2620636,CCC,2014B
22168,2340746,FFF,2013J
22169,608248,FFF,2014J
22170,625251,BBB,2014B
22171,321450,BBB,2014J
22172,531674,CCC,2014J
22173,647496,FFF,2014J
22174,605111,EEE,2013J
22175,509578,BBB,2014J
22176,481024,CCC,2014B
22177,688038,GGG,2014J
22178,684886,DDD,2014J
22179,693053,GGG,2014J
22180,631623,DDD,2014B
22181,2265234,BBB,2013B
22182,601885,BBB,2013J
22183,2686035,FFF,2014J
22184,633214,DDD,2014B
22185,598313,BBB,2014J
22186,696692,BBB,2014J
22187,528432,BBB,2014J
22188,677767,FFF,2014J
22189,686645,CCC,2014J
22190,687511,FFF,2014J
22191,257359,DDD,2013J
22192,612982,FFF,2014B
22193,512305,FFF,2013B
22194,578003,BBB,2014B
22195,445782,DDD,2014J
22196,569609,CCC,2014B
22197,513701,FFF,2014B
22198,610933,FFF,2013J
22199,651319,GGG,2014J
22200,313501,EEE,2013J
22201,574056,FFF,2013J
22202,421754,DDD,2014B
22203,594629,EEE,2014J
22204,654856,BBB,2014J
22205,634343,FFF,2014B
22206,577236,CCC,2014B
22207,694716,FFF,2014J
22208,597909,EEE,2014B
22209,582983,EEE,2013J
22210,2044299,CCC,2014B
22211,602856,DDD,2013J
22212,511949,DDD,2013B
22213,675450,EEE,2014J
22214,544021,FFF,2013J
22215,618265,BBB,2014B
22216,607398,BBB,2013J
22217,385033,CCC,2014J
22218,504700,FFF,2014B
22219,543475,EEE,2014B
22220,540054,FFF,2013B
22221,573920,CCC,2014J
22222,412081,BBB,2014J
22223,475556,CCC,2014B
22224,622217,BBB,2014B
22225,687525,FFF,2014J
22226,648058,EEE,2014J
22227,574909,DDD,2014B
22228,594258,FFF,2014B
22229,606436,FFF,2013J
22230,596814,BBB,2013J
22231,611979,BBB,2014B
22232,2648611,AAA,2014J
22233,563453,DDD,2014J
22234,655224,BBB,2014J
22235,678346,FFF,2014J
22236,631945,DDD,2014B
22237,606574,GGG,2013J
22238,84299,FFF,2014B
22239,54810,DDD,2014B
22240,602703,EEE,2013J
22241,682217,EEE,2014J
22242,403085,DDD,2013B
22243,465719,CCC,2014B
22244,644974,FFF,2014J
22245,1788974,FFF,2013B
22246,395954,GGG,2013J
22247,598788,GGG,2013J
22248,1902283,FFF,2013J
22249,495489,BBB,2014J
22250,180974,FFF,2013J
22251,595298,BBB,2013J
22252,591111,FFF,2014B
22253,526235,CCC,2014J
22254,1901764,DDD,2013J
22255,99670,FFF,2014B
22256,552824,DDD,2013B
22257,289221,FFF,2013J
22258,601329,DDD,2014B
22259,613881,BBB,2014B
22260,2231961,DDD,2013B
22261,621352,DDD,2014B
22262,104480,CCC,2014J
22263,502057,DDD,2013J
22264,644362,BBB,2014J
22265,557247,DDD,2013J
22266,410084,DDD,2013J
22267,539328,CCC,2014B
22268,2470326,FFF,2014J
22269,607514,GGG,2013J
22270,63856,DDD,2013J
22271,633637,CCC,2014B
22272,583540,DDD,2013J
22273,1446954,DDD,2013B
22274,247342,DDD,2014B
22275,108789,DDD,2013J
22276,541281,FFF,2014B
22277,625874,DDD,2014B
22278,550077,BBB,2013B
22279,523466,BBB,2013J
22280,483952,BBB,2013B
22281,617717,BBB,2014B
22282,627367,DDD,2014J
22283,674548,BBB,2014J
22284,573922,FFF,2013J
22285,548926,CCC,2014J
22286,623882,BBB,2014B
22287,552255,CCC,2014J
22288,1407549,CCC,2014B
22289,632632,BBB,2014J
22290,679528,BBB,2014J
22291,69439,FFF,2014J
22292,534343,BBB,2013B
22293,645019,DDD,2014J
22294,585484,FFF,2013J
22295,617909,GGG,2014B
22296,575709,GGG,2014B
22297,520857,FFF,2013B
22298,527636,BBB,2013J
22299,146455,FFF,2013B
22300,535530,BBB,2013B
22301,399628,DDD,2014J
22302,636807,BBB,2014J
22303,2337441,DDD,2013J
22304,605144,DDD,2013J
22305,591804,GGG,2013J
22306,649383,DDD,2014J
22307,623177,BBB,2014B
22308,593017,GGG,2013J
22309,649385,FFF,2014J
22310,593299,BBB,2013J
22311,544594,DDD,2013J
22312,485630,BBB,2013B
22313,594880,DDD,2013J
22314,628655,BBB,2014B
22315,599232,BBB,2014J
22316,472401,FFF,2014J
22317,442347,FFF,2014J
22318,254325,FFF,2013B
22319,60416,BBB,2014B
22320,503710,CCC,2014J
22321,548959,DDD,2013B
22322,613208,BBB,2013J
22323,610260,BBB,2013J
22324,604116,BBB,2013J
22325,428321,DDD,2013J
22326,603739,BBB,2014B
22327,579178,DDD,2014B
22328,685292,EEE,2014J
22329,532988,DDD,2013B
22330,692528,BBB,2014J
22331,602598,BBB,2013J
22332,269575,DDD,2014J
22333,688522,BBB,2014J
22334,558702,BBB,2014B
22335,554407,DDD,2014J
22336,258268,BBB,2014J
22337,576383,CCC,2014B
22338,204738,GGG,2014B
22339,467582,FFF,2014B
22340,688028,CCC,2014J
22341,630999,BBB,2014B
22342,336772,CCC,2014J
22343,609192,EEE,2013J
22344,2458984,BBB,2013B
22345,313206,FFF,2013J
22346,621682,FFF,2014B
22347,653417,FFF,2014J
22348,613027,GGG,2014J
22349,545146,BBB,2014B
22350,484242,FFF,2013J
22351,633477,DDD,2014B
22352,679269,FFF,2014J
22353,555674,BBB,2013B
22354,679675,BBB,2014J
22355,644905,CCC,2014J
22356,2308026,BBB,2014B
22357,105883,BBB,2013J
22358,383372,CCC,2014B
22359,654807,DDD,2014J
22360,2588215,DDD,2014B
22361,681397,FFF,2014J
22362,690724,CCC,2014J
22363,368483,CCC,2014B
22364,523419,GGG,2013J
22365,643202,FFF,2014J
22366,199897,AAA,2014J
22367,691556,GGG,2014J
22368,582373,DDD,2013J
22369,570061,FFF,2013J
22370,177639,BBB,2013B
22371,526564,CCC,2014B
22372,652881,DDD,2014J
22373,390442,BBB,2013B
22374,620819,CCC,2014J
22375,480929,CCC,2014B
22376,628141,FFF,2014B
22377,634246,DDD,2014B
22378,541061,BBB,2013B
22379,557432,DDD,2013B
22380,2436584,EEE,2014J
22381,368389,FFF,2014J
22382,627530,GGG,2014B
22383,601551,BBB,2013J
22384,655981,FFF,2014J
22385,149567,FFF,2013B
22386,685910,DDD,2014J
22387,635046,FFF,2014B
22388,540937,CCC,2014B
22389,2442423,EEE,2014J
22390,306886,BBB,2013B
22391,427344,DDD,2013J
22392,52275,FFF,2014J
22393,603389,FFF,2013J
22394,574874,FFF,2013J
22395,503322,BBB,2013J
22396,509236,BBB,2013J
22397,598865,BBB,2013J
22398,446145,BBB,2013B
22399,489146,FFF,2013J
22400,561913,DDD,2014B
22401,596533,BBB,2014B
22402,419565,FFF,2013J
22403,676190,FFF,2014J
22404,557729,BBB,2013B
22405,677748,FFF,2014J
22406,630657,EEE,2014B
22407,473095,BBB,2014J
22408,522249,BBB,2013B
22409,2439442,BBB,2014B
22410,650279,DDD,2014J
22411,696890,BBB,2014J
22412,29985,GGG,2014B
22413,597321,BBB,2014B
22414,647983,EEE,2014J
22415,364405,DDD,2013B
22416,390690,DDD,2013J
22417,549095,DDD,2013B
22418,228481,BBB,2014B
22419,625745,CCC,2014B
22420,572871,FFF,2013J
22421,571883,GGG,2013J
22422,625775,GGG,2014B
22423,624585,DDD,2014B
22424,686558,FFF,2014J
22425,630716,BBB,2014J
22426,519358,DDD,2013J
22427,278786,EEE,2014B
22428,596072,BBB,2014J
22429,519078,BBB,2014B
22430,674890,GGG,2014J
22431,1696174,DDD,2013B
22432,648317,BBB,2014J
22433,650371,BBB,2014J
22434,516405,DDD,2014J
22435,76081,DDD,2014B
22436,2659756,DDD,2013B
22437,98842,BBB,2014J
22438,111383,EEE,2013J
22439,392250,EEE,2013J
22440,610019,DDD,2013J
22441,588566,DDD,2013J
22442,608115,GGG,2013J
22443,2339267,FFF,2014J
22444,467179,BBB,2013J
22445,689406,BBB,2014J
22446,594546,FFF,2013J
22447,547569,FFF,2014B
22448,562495,BBB,2013B
22449,2249372,BBB,2013B
22450,554761,CCC,2014J
22451,632290,FFF,2014J
22452,528699,DDD,2014B
22453,152153,BBB,2013B
22454,440912,BBB,2014J
22455,678244,BBB,2014J
22456,600081,GGG,2013J
22457,617225,BBB,2014B
22458,2481646,FFF,2013B
22459,677869,FFF,2014J
22460,103998,BBB,2014J
22461,374756,CCC,2014B
22462,610019,CCC,2014J
22463,298838,AAA,2014J
22464,501755,FFF,2013B
22465,1953764,GGG,2013J
22466,626555,BBB,2014B
22467,674419,DDD,2014J
22468,276925,BBB,2013J
22469,417820,CCC,2014B
22470,2643007,BBB,2014B
22471,581959,BBB,2013J
22472,229240,BBB,2013B
22473,587423,BBB,2013J
22474,2411981,DDD,2013J
22475,528509,FFF,2013B
22476,627457,EEE,2014J
22477,234827,DDD,2013J
22478,566422,EEE,2014B
22479,129212,GGG,2013J
22480,589033,EEE,2014B
22481,632536,BBB,2014B
22482,548099,FFF,2013B
22483,374645,DDD,2014B
22484,2276854,BBB,2014J
22485,436481,FFF,2014B
22486,684407,DDD,2014J
22487,368741,DDD,2013B
22488,141766,DDD,2013B
22489,2357168,DDD,2014B
22490,566201,EEE,2013J
22491,631248,BBB,2014J
22492,689129,BBB,2014J
22493,676596,DDD,2014J
22494,580477,CCC,2014B
22495,690406,CCC,2014J
22496,579081,FFF,2014B
22497,557247,DDD,2013B
22498,627443,FFF,2014J
22499,651359,BBB,2014J
22500,203652,BBB,2013B
22501,480888,BBB,2013J
22502,434841,CCC,2014J
22503,987203,DDD,2013B
22504,631935,GGG,2014B
22505,656642,CCC,2014J
22506,640658,EEE,2014J
22507,570351,BBB,2013J
22508,557415,EEE,2013J
22509,616658,DDD,2014B
22510,572250,FFF,2013J
22511,557650,FFF,2014B
22512,611750,CCC,2014B
22513,307676,FFF,2013J
22514,648778,BBB,2014J
22515,335035,BBB,2014J
22516,584099,GGG,2014J
22517,681532,GGG,2014J
22518,556542,FFF,2013B
22519,679733,CCC,2014J
22520,406498,DDD,2013B
22521,276337,FFF,2014J
22522,593121,GGG,2014B
22523,573431,BBB,2013J
22524,620820,DDD,2014B
22525,134123,GGG,2014B
22526,575019,FFF,2013J
22527,466714,DDD,2014J
22528,1911513,CCC,2014B
22529,583933,EEE,2013J
22530,973526,CCC,2014J
22531,594602,EEE,2013J
22532,587976,FFF,2013J
22533,558837,DDD,2013B
22534,535379,BBB,2013J
22535,626005,GGG,2014J
22536,576036,EEE,2013J
22537,34293,FFF,2014B
22538,697345,BBB,2014J
